Starting Experiment with Threshold 0.001
Optimisation 1
Stopping on first fine-grained match below threshold
Filename, Fine-grained tries, Coarse-grained Measure, comparisons#, Buffer size (bytes), Heap size (bytes), time taken (ms)
0000000593,0,0.0,602494,138,803249,8
0000000594,0,0.0,602494,9,803249,8
0000000595,0,8.557980316645272E-4,602489,7011,803266,8
0000000596,0,0.0,8190,400,102444,1
0000000597,0,0.0,8192,1400,102448,1
0000000598,0,0.0,8191,1399,102447,1
0000000599,0,0.0,8190,1404,102452,1
0000000600,0,0.0,8191,1401,102449,1
0000000601,0,0.0,8192,1403,102451,1
0000000602,0,0.0,8189,1402,102450,0
0000000603,0,0.0,8191,1402,102450,1
0000000604,0,0.0,8191,1400,102448,1
0000000605,0,0.0,8192,1401,102449,1
0000000606,0,0.0,8187,1399,102447,1
0000000607,0,0.0,8192,1398,102446,1
0000000608,0,0.0,8191,1403,102451,1
0000000609,0,0.0,8192,1401,102449,1
0000000610,0,0.0,8192,339,102449,1
0000000611,0,0.0,8192,17,102449,1
0000000612,0,0.0,602534,161,803308,7
0000000613,0,0.0,602535,9,803307,9
0000000614,0,0.0,602535,1207,803298,9
0000000615,0,0.0,602537,114,803300,8
0000000616,0,0.0,602537,9,803300,7
0000000617,0,0.0,602537,1711,803306,8
0000000618,0,0.0,602534,112,803305,7
0000000619,0,0.0,602536,9,803305,7
0000000620,0,6.741951795044666E-4,602534,5933,803295,8
0000000621,0,0.0,602535,111,803294,8
0000000622,0,0.0,602535,9,803294,8
0000000623,0,9.734136399586299E-4,602514,16437,803296,8
0000000624,0,0.0,1208,1,803296,2
0000000625,0,0.0,602535,9,803296,7
0000000626,0,7.22543352601156E-4,602533,5536,803299,8
0000000627,0,0.0,602535,160,811493,8
0000000628,0,0.0,602535,9,811493,7
0000000629,0,0.0,602535,1182,811494,7
0000000630,0,0.0,602534,111,811493,8
0000000631,0,0.0,602534,9,811493,8
0000000632,0,8.871146595697493E-4,602529,9018,811503,8
0000000633,0,0.0,602532,109,811502,8
0000000634,0,0.0,602534,9,811502,8
0000000635,0,0.0,602534,1962,811503,9
0000000636,0,0.0,602557,108,811526,8
0000000637,0,0.0,602557,9,811526,9
0000000638,0,5.167958656330749E-4,602556,3870,811519,8
0000000639,0,0.0,602557,175,811520,9
0000000640,0,0.0,602558,9,811520,7
0000000641,0,9.732360097323601E-4,602539,16440,811514,8
0000000642,0,0.0,8566,1,811514,2
0000000643,0,0.0,602558,10,811515,8
0000000644,0,9.144947416552355E-4,602554,8748,811516,7
0000000645,0,0.0,602556,118,811515,8
0000000646,0,0.0,602558,9,811515,9
0000000647,0,8.14663951120163E-4,602556,4910,811516,8
0000000648,0,0.0,602558,190,811516,9
0000000649,0,0.0,602558,9,811516,10
0000000650,0,6.83526999316473E-4,602557,2926,811512,9
0000000651,0,0.0,602556,180,811513,8
0000000652,0,0.0,602558,9,811513,8
0000000653,0,5.044136191677175E-4,602557,3965,811506,8
0000000654,0,0.0,602559,137,811507,7
0000000655,0,0.0,602559,10,811508,7
0000000656,0,7.196833393306944E-4,602562,2779,811516,8
0000000657,0,0.0,602560,132,811513,8
0000000658,0,0.0,602560,9,811513,7
0000000659,0,8.703220191470844E-4,602559,2298,811516,8
0000000660,0,0.0,602561,116,811517,9
0000000661,0,0.0,602561,9,811517,8
0000000662,0,7.291286912139992E-4,602559,5486,811517,7
0000000663,0,0.0,602552,110,811508,8
0000000664,0,0.0,602552,9,811508,13
0000000665,0,9.053870529651426E-4,602548,6627,811506,10
0000000666,0,0.0,602552,115,811505,8
0000000667,0,0.0,602596,9,811549,7
0000000668,0,8.210180623973727E-4,602592,7308,811563,7
0000000669,0,0.0,602552,114,811520,8
0000000670,0,0.0,602597,9,811564,8
0000000671,0,0.0,602597,1383,811563,9
0000000672,0,0.0,602592,138,811559,9
0000000673,0,0.0,602593,9,811559,7
0000000674,0,9.728809436945154E-4,602568,16446,811556,9
0000000675,0,0.0,8207,1,811556,2
0000000676,0,0.0,602634,9,811597,8
0000000677,0,9.584664536741214E-4,602625,12520,811599,9
0000000678,0,0.0,602632,140,811599,9
0000000679,0,0.0,602634,9,811599,7
0000000680,0,7.323324789454412E-4,602632,5462,811593,7
0000000681,0,0.0,602634,156,811592,8
0000000682,0,0.0,602634,9,811592,7
0000000683,0,8.343763037129745E-4,602631,7191,811588,7
0000000684,0,0.0,602635,114,811590,8
0000000685,0,0.0,602635,9,811590,8
0000000686,0,0.0,602635,1753,811591,8
0000000687,0,0.0,602619,153,1045184,8
0000000688,0,0.0,121141,9,1045184,3
0000000689,0,0.0,602619,1527,1045187,8
0000000690,0,0.0,602628,220,1045196,9
0000000691,0,0.0,602630,9,1045196,8
0000000692,0,8.841732979664014E-4,602609,15834,1045208,8
0000000693,0,0.0,602627,625,1045210,8
0000000694,0,0.0,602630,9,1045210,8
0000000695,0,8.841732979664014E-4,602617,15834,1045209,8
0000000696,0,0.0,602628,623,1045207,7
0000000697,0,0.0,602630,9,1045355,9
0000000698,0,8.847879668836503E-4,602610,15823,1045347,8
0000000699,0,0.0,602629,626,1045350,8
0000000700,0,0.0,602630,9,1045415,9
0000000701,0,8.845084660096032E-4,602608,15828,1045418,9
0000000702,0,0.0,602630,626,1045419,8
0000000703,0,0.0,602630,9,1045489,8
0000000704,0,8.850676444556834E-4,602612,15818,1045476,8
0000000705,0,0.0,602627,627,1045477,7
0000000706,0,0.0,602627,9,1045194,8
0000000707,0,8.843967150979153E-4,602616,15830,1045206,8
0000000708,0,0.0,602625,627,1045203,7
0000000709,0,0.0,602627,9,1045203,8
0000000710,0,8.851795649974709E-4,602613,15816,1045193,8
0000000711,0,0.0,602626,632,1045196,9
0000000712,0,0.0,602627,9,1045196,8
0000000713,0,8.854034910194789E-4,602616,15812,1045190,14
0000000714,0,0.0,602625,630,1045190,10
0000000715,0,0.0,602627,9,1045190,9
0000000716,0,8.851795649974709E-4,602605,15816,1045195,8
0000000717,0,0.0,602626,631,1045197,8
0000000718,0,0.0,602627,9,1045197,8
0000000719,0,8.857395925597874E-4,602618,15806,1045186,8
0000000720,0,0.0,602627,633,1045188,8
0000000721,0,0.0,602627,9,1045188,8
0000000722,0,8.846761453396525E-4,602611,15825,1045206,8
0000000723,0,0.0,602625,631,1045203,8
0000000724,0,0.0,602627,9,1045203,10
0000000725,0,8.85851683118198E-4,602614,15804,1045186,8
0000000726,0,0.0,602627,637,1045188,8
0000000727,0,0.0,602627,9,1045188,8
0000000728,0,8.852915138484887E-4,602612,15814,1045197,7
0000000729,0,0.0,602626,636,1045199,8
0000000730,0,0.0,602627,9,1045199,7
0000000731,0,8.851795649974709E-4,602615,15816,1045200,9
0000000732,0,0.0,602626,636,1045200,8
0000000733,0,0.0,602627,9,1045200,8
0000000734,0,8.859638020503734E-4,602615,15802,1045187,8
0000000735,0,0.0,602627,638,1045188,9
0000000736,0,0.0,602627,9,1045188,8
0000000737,0,8.866371120962635E-4,602617,15790,1045176,8
0000000738,0,0.0,602626,16,1045176,10
0000000739,0,0.0,602625,624,1045177,9
0000000740,0,0.0,602627,9,1045177,8
0000000741,0,8.852915138484887E-4,602613,15814,1045185,8
0000000742,0,0.0,602627,625,1045185,8
0000000743,0,0.0,602627,9,1045185,8
0000000744,0,7.902015013828526E-4,602624,7593,1045187,8
0000000745,0,0.0,602616,156,1045177,8
0000000746,0,0.0,602616,9,1045177,8
0000000747,0,8.033741715203856E-4,602614,4979,1045176,9
0000000748,0,0.0,602616,109,1045177,7
0000000749,0,0.0,602616,9,1045177,8
0000000750,0,9.828009828009828E-4,602615,2035,1045177,9
0000000751,0,0.0,602617,114,1045178,8
0000000752,0,0.0,602617,9,1045178,10
0000000753,0,0.0,602617,1624,1045183,8
0000000754,0,0.0,602625,131,1045192,8
0000000755,0,0.0,533983,9,1045192,6
0000000756,0,0.0,602625,677,1045190,8
0000000757,0,0.0,602623,157,1045191,7
0000000758,0,0.0,602625,9,1045191,8
0000000759,0,8.028904054596548E-4,602622,7473,1045190,9
0000000760,0,0.0,602624,141,1045191,7
0000000761,0,0.0,602625,9,1045191,9
0000000762,0,9.734728644439036E-4,602603,16436,1045185,9
0000000763,0,0.0,2,1,1045185,2
0000000764,0,0.0,602625,9,1045185,8
0000000765,0,9.730584443228121E-4,602607,16443,1045192,8
0000000766,0,0.0,4305,1,1045192,2
0000000767,0,0.0,602625,9,1045316,8
0000000768,0,9.738876377137988E-4,602610,16429,1045303,8
0000000769,0,0.0,2,2,1045303,1
0000000770,0,0.0,602625,9,1045282,8
0000000771,0,8.059641345960105E-4,602623,4963,1045290,8
0000000772,0,0.0,602613,132,1045177,9
0000000773,0,0.0,602615,9,1045177,7
0000000774,0,8.864265927977839E-4,602607,9025,1045170,9
0000000775,0,0.0,602615,136,1045171,8
0000000776,0,0.0,602615,9,1045171,8
0000000777,0,0.0,602615,537,1045171,9
0000000778,0,0.0,602616,109,1045171,8
0000000779,0,0.0,602616,9,1045171,7
0000000780,0,0.0,602616,525,1045172,8
0000000781,0,0.0,602616,109,1045172,8
0000000782,0,0.0,602616,9,1045172,7
0000000783,0,0.0,602616,1935,1045180,8
0000000784,0,0.0,602614,182,1045181,8
0000000785,0,0.0,602616,9,1045181,7
0000000786,0,9.025270758122744E-4,602614,4432,1045181,8
0000000787,0,0.0,602616,109,1045181,8
0000000788,0,0.0,602616,9,1045181,7
0000000789,0,5.505092210294523E-4,602615,3633,1045170,9
0000000790,0,0.0,602616,149,1045171,8
0000000791,0,0.0,602616,9,1045171,8
0000000792,0,7.712082262210797E-4,602613,7780,1045166,7
0000000793,0,0.0,602617,193,1045169,8
0000000794,0,0.0,602617,9,1045169,8
0000000795,0,9.465961978386054E-4,602608,12677,1045190,8
0000000796,0,0.0,602617,111,1045230,8
0000000797,0,0.0,602618,9,1045231,9
0000000798,0,7.116171499733144E-4,602616,5621,1045224,8
0000000799,0,0.0,602617,114,1045266,9
0000000800,0,0.0,602618,9,1045267,9
0000000801,0,9.254974548819991E-4,602613,6483,1045266,9
0000000802,0,0.0,602617,134,1045312,8
0000000803,0,0.0,602617,9,1045312,8
0000000804,0,9.92063492063492E-4,602615,4032,1045317,8
0000000805,0,0.0,602625,115,1045326,9
0000000806,0,0.0,121380,9,1045326,3
0000000807,0,8.517887563884157E-4,602618,11740,1045326,8
0000000808,0,0.0,602617,115,1045319,8
0000000809,0,0.0,393685,10,1045320,6
0000000810,0,7.08215297450425E-4,602617,2824,1045319,8
0000000811,0,0.0,602617,139,1045317,8
0000000812,0,0.0,74350,9,1045317,3
0000000813,0,9.724079251245898E-4,602602,16454,1045327,8
0000000814,0,0.0,2,1,1045327,1
0000000815,0,0.0,602617,9,1045328,9
0000000816,0,9.514101257220523E-4,602605,14715,1045328,8
0000000817,0,0.0,602617,184,1045325,8
0000000818,0,0.0,447177,9,1045325,6
0000000819,0,6.798096532970768E-4,602616,5884,1045327,7
0000000820,0,0.0,602614,110,1045325,8
0000000821,0,0.0,436550,9,1045325,6
0000000822,0,5.226025607525476E-4,602615,3827,1045322,8
0000000823,0,0.0,602617,138,1045322,7
0000000824,0,0.0,602616,9,1045322,8
0000000825,0,0.0,602616,1092,1045328,8
0000000826,0,0.0,602614,114,1045330,8
0000000827,0,0.0,602615,9,1045330,9
0000000828,0,5.076142131979696E-4,602615,3940,1045337,8
0000000829,0,0.0,602616,114,1045335,8
0000000830,0,0.0,140235,9,1045335,4
0000000831,0,0.0,602616,1970,1045332,9
0000000832,0,0.0,434449,17,1045338,7
0000000833,0,0.0,602616,112,1045331,8
0000000834,0,0.0,539709,9,1045331,8
0000000835,0,0.0,602616,1056,1045326,9
0000000836,0,0.0,602615,180,1045328,8
0000000837,0,0.0,75675,9,1045328,3
0000000838,0,0.0,602616,1029,1045327,8
0000000839,0,0.0,602616,232,1045331,8
0000000840,0,0.0,140235,9,1045332,3
0000000841,0,0.0,602618,1993,1045329,8
0000000842,0,0.0,602617,109,1045328,7
0000000843,0,0.0,76991,9,1045328,3
0000000844,0,0.0,602617,988,1045328,7
0000000845,0,0.0,602617,139,1045329,8
0000000846,0,0.0,74349,9,1045329,3
0000000847,0,9.73295212604173E-4,602605,16439,1045313,8
0000000848,0,0.0,2,1,1045313,2
0000000849,0,0.0,3884,9,1045313,2
0000000850,0,9.299853859439352E-4,602604,15054,1045321,9
0000000851,0,0.0,602614,115,1045321,7
0000000852,0,0.0,394183,9,1045321,6
0000000853,0,8.676789587852494E-4,602614,4610,1045333,9
0000000854,0,0.0,602612,138,1045333,9
0000000855,0,0.0,602614,9,1045333,8
0000000856,0,9.854644000985464E-4,602608,12177,1045319,8
0000000857,0,0.0,602614,133,1045319,12
0000000858,0,0.0,602614,9,1045319,9
0000000859,0,0.0,602615,1136,1045322,8
0000000860,0,0.0,602615,181,1045322,8
0000000861,0,0.0,410516,9,1045322,7
0000000862,0,9.915716410510659E-4,602612,6051,1045316,10
0000000863,0,0.0,602615,116,1045316,8
0000000864,0,0.0,602615,9,1045316,9
0000000865,0,8.846761453396525E-4,602595,15825,1045323,7
0000000866,0,0.0,602616,132,1045323,8
0000000867,0,0.0,602615,112,1045322,8
0000000868,0,0.0,518597,9,1045323,7
0000000869,0,9.952724558347848E-4,602607,12057,1045316,7
0000000870,0,0.0,602630,114,1045334,9
0000000871,0,0.0,159922,9,1045334,3
0000000872,0,9.821976672805403E-4,602625,8145,1045338,8
0000000873,0,0.0,602633,111,1045345,8
0000000874,0,0.0,602634,9,1045345,8
0000000875,0,0.0,602635,1877,1045340,8
0000000876,0,0.0,602616,110,1045325,9
0000000877,0,0.0,76991,9,1045325,3
0000000878,0,0.0,602616,916,1045326,8
