Starting Experiment with Threshold 0.001
Stopping till first time coarse-grained measure falls below threshold
Note also recording number of comparisons (ie offset where match is found)
Filename, Fine-grained tries, Coarse-grained Measure, comparisons#, Buffer size (bytes), Heap size (bytes), time taken (ms)
0000000307,0,0.0,24579,567,53263,2
0000000308,0,0.0,24575,1509,53269,1
0000000309,0,7.656967840735069E-4,24577,2612,53265,1
0000000310,0,0.0,24578,1509,53270,2
0000000311,0,0.0,24579,568,53267,1
0000000312,0,0.0,24577,1505,53266,1
0000000313,0,7.648183556405354E-4,24575,2615,53268,2
0000000314,0,0.0,24579,1504,53266,1
0000000315,0,0.0,24579,570,53268,1
0000000316,0,0.0,24572,1506,53268,1
0000000317,0,7.651109410864575E-4,24572,2614,53267,1
0000000318,0,0.0,24578,1511,53271,1
0000000319,0,0.0,24577,569,53270,1
0000000320,0,0.0,24579,891,53266,1
0000000321,0,0.0,24578,1506,53266,1
0000000322,0,0.0,24576,1503,53263,2
0000000323,0,9.024688970540837E-4,24558,15513,53304,1
0000000324,0,0.0,24576,1505,53302,1
0000000325,0,9.36893528742555E-4,24572,14943,53302,1
0000000326,0,0.0,24578,1508,53305,2
0000000327,0,9.362669698388283E-4,24565,14953,53312,1
0000000328,0,0.0,24579,1502,53309,1
0000000329,0,9.372071227741331E-4,24562,14938,53297,2
0000000330,0,0.0,24579,1510,53302,1
0000000331,0,9.366428045761692E-4,24569,14947,53306,1
0000000332,0,0.0,24578,1505,53306,2
0000000333,0,9.372071227741331E-4,24560,14938,53297,1
0000000334,0,0.0,24579,1502,53296,1
0000000335,0,9.364548494983278E-4,24570,14950,53309,2
0000000336,0,0.0,24579,1504,53310,1
0000000337,0,9.358914365933552E-4,24560,14959,53318,2
0000000338,0,0.0,24576,1502,53316,1
0000000339,0,9.362043600374481E-4,24566,14954,53313,1
0000000340,0,0.0,24579,1507,53312,1
0000000341,0,9.365801445009366E-4,24570,14948,53307,2
0000000342,0,0.0,24577,1511,53313,1
0000000343,0,9.358288770053476E-4,24566,14960,53319,1
0000000344,0,0.0,24578,1502,53312,2
0000000345,0,9.358914365933552E-4,24567,14959,53318,1
0000000346,0,0.0,24578,1512,53320,1
0000000347,0,9.348914858096828E-4,24566,14975,53334,2
0000000348,0,0.0,24574,1506,53332,1
0000000349,0,9.363922145675874E-4,24567,14951,53310,1
0000000350,0,0.0,24577,1507,53311,1
0000000351,0,9.372698667737832E-4,24561,14937,53296,2
0000000352,0,0.0,24577,1504,53297,1
0000000353,0,9.357663257803623E-4,24559,14961,53320,1
0000000354,0,0.0,24579,1504,53316,1
0000000355,0,9.366428045761692E-4,24552,14947,53306,1
0000000356,0,0.0,24579,1504,53306,2
0000000357,0,9.360791655522868E-4,24564,14956,53315,1
0000000358,0,0.0,24579,1507,53314,1
0000000359,0,9.364548494983278E-4,24563,14950,53309,1
0000000360,0,0.0,24579,1504,53307,2
0000000361,0,9.361417586091608E-4,24569,14955,53314,1
0000000362,0,0.0,24579,1506,53312,1
0000000363,0,9.355787222667736E-4,24572,14964,53323,1
0000000364,0,0.0,24578,1504,53321,1
0000000365,0,9.350163627863488E-4,24562,14973,53332,2
0000000366,0,0.0,24579,1512,53339,1
0000000367,0,9.358288770053476E-4,24563,14960,53319,1
0000000368,0,0.0,24579,1506,53319,1
0000000369,0,9.474182851729038E-4,24570,4222,53318,1
0000000370,0,0.0,24579,1406,53319,2
0000000371,0,0.0,131265,122,168132,2
0000000372,0,0.0,131265,1006,168138,4
0000000373,0,0.0,131265,1507,168139,3
0000000374,0,0.0,131264,433,168140,3
0000000375,0,0.0,24579,13,53319,1
0000000376,0,0.0,24579,212,53318,1
0000000377,0,0.0,24578,1508,53321,2
0000000378,0,9.347666421846832E-4,24568,14977,53337,1
0000000379,0,0.0,24579,1508,53338,1
0000000380,0,9.364548494983278E-4,24565,14950,53309,2
0000000381,0,0.0,69637,1506,98370,1
0000000382,0,9.359540045460623E-4,69625,14958,98377,2
0000000383,0,0.0,69639,1502,98372,2
0000000384,0,7.575757575757576E-4,69634,5280,98375,2
0000000385,0,0.0,69638,1402,98373,2
0000000386,0,0.0,69639,39,98373,1
0000000387,0,0.0,69639,546,98374,2
0000000388,0,0.0,69639,1506,98376,2
0000000389,0,7.636502481863307E-4,69636,2619,98382,1
0000000390,0,0.0,5,1,98382,1
0000000391,0,0.0,69638,935,98376,2
0000000392,0,0.0,131261,157,168139,3
0000000393,0,0.0,131265,52,168139,4
0000000394,0,0.0,131265,22,168139,5
0000000395,0,0.0,131265,856,168138,4
0000000396,0,0.0,131265,1040,168139,3
0000000397,0,0.0,5,1,98376,2
0000000398,0,0.0,69639,1511,98381,1
0000000399,0,0.0,69639,1271,98378,3
0000000400,0,0.0,69638,1408,98378,2
0000000401,0,0.0,69638,1506,98376,2
0000000402,0,0.0,69636,1354,98378,3
0000000403,0,0.0,69638,1406,98376,2
0000000404,0,0.0,131265,13,168139,5
0000000405,0,0.0,131265,216,168138,4
0000000406,0,0.0,131265,1500,168132,3
0000000407,0,7.880220646178094E-4,131263,2538,168132,3
0000000408,0,0.0,131265,1400,168132,5
0000000409,0,0.0,69640,13,98377,2
0000000410,0,0.0,69640,206,98378,2
0000000411,0,0.0,69639,1502,98373,2
0000000412,0,9.367054730362638E-4,69626,14946,98367,2
0000000413,0,0.0,69639,1505,98362,2
0000000414,0,1.3392259274139549E-4,1,14934,28714,1
0000000415,0, n/a,1504,28713,2
0000000416,0,1.810610175629187E-4,1,11046,28732,2
0000000417,0, n/a,1408,28739,2
0000000418,0, n/a,156,28739,9
0000000419,0, n/a,1780,28739,3
0000000420,0, n/a,1502,28731,2
0000000421,0, n/a,1099,28733,3
0000000422,0, n/a,1404,28733,4
0000000423,0,0.0,148,1,28733,1
0000000424,0, n/a,1503,28732,4
0000000425,0,7.656967840735069E-4,1,2612,28733,2
0000000426,0,0.0,314,1,28733,1
0000000427,0, n/a,893,28733,2
0000000428,0, n/a,1405,28734,3
0000000429,0,0.0,237,1,28734,1
0000000430,0, n/a,1503,28731,3
0000000431,0,7.645259938837921E-4,1,2616,28737,1
0000000432,0,0.0,745,1,28737,1
0000000433,0, n/a,1504,28736,3
0000000434,0,0.0,1,2616,28737,1
0000000435,0,0.0,235,1,28737,1
0000000436,0, n/a,1506,28737,2
0000000437,0,7.639419404125286E-4,1,2618,28739,2
0000000438,0,0.0,222,1,28739,1
0000000439,0, n/a,1501,28732,2
0000000440,0,7.662835249042146E-4,1,2610,28731,1
0000000441,0,0.0,29,1,28731,2
0000000442,0, n/a,1507,28735,3
0000000443,0,7.648183556405354E-4,1,2615,28736,1
0000000444,0,0.0,4,1,28736,1
0000000445,0, n/a,423,28737,3
0000000446,0, n/a,1404,28732,3
0000000447,0,0.0,248,1,28732,0
0000000448,0, n/a,1510,28738,3
0000000449,0,7.654037504783774E-4,1,2613,28734,1
0000000450,0, n/a,1509,28736,2
0000000451,0,7.642338555598013E-4,1,2617,28737,1
0000000452,0, n/a,1504,28737,3
0000000453,0,7.630675314765357E-4,1,2621,28741,1
0000000454,0, n/a,508,28738,2
0000000455,0, n/a,1402,28732,3
0000000456,0,0.0,164000,17,1045615,12
0000000457,0, n/a,1506,28735,2
0000000458,0,0.0,164000,17,1045615,14
0000000459,0,7.659900421294523E-4,1,2611,28731,1
0000000460,0, n/a,1502,28729,3
0000000461,0,7.671653241273494E-4,1,2607,28727,0
0000000462,0, n/a,1505,28731,3
0000000463,0,7.633587786259542E-4,1,2620,28740,1
0000000464,0, n/a,1505,28734,3
