Starting Experiment with Threshold 0.001
Optimisation 1
Stopping on first fine-grained match below threshold
Filename, Fine-grained tries, Coarse-grained Measure, comparisons#, Buffer size (bytes), Heap size (bytes), time taken (ms)
0000000396,0,0.0,172079,1029,614608,3
0000000397,0,0.0,172079,1030,614609,3
0000000398,0,0.0,172077,1029,614608,6
0000000399,0,0.0,172079,1027,614606,4
0000000400,0,0.0,172078,1028,614607,3
0000000401,0,0.0,172079,1027,614606,3
0000000402,0,0.0,172079,1026,614605,3
0000000403,0,0.0,172078,1026,614605,3
0000000404,0,0.0,172077,1027,614606,3
0000000405,0,0.0,172079,1027,614606,3
0000000406,0,0.0,172079,1033,614612,3
0000000407,0,0.0,172077,1025,614604,6
0000000408,0,0.0,172079,1030,614609,4
0000000409,0,0.0,172078,1030,614609,6
0000000410,0,0.0,172078,1027,614606,3
0000000411,0,0.0,172079,1031,614610,3
0000000412,0,0.0,172077,1030,614609,3
0000000413,0,0.0,172075,1030,614609,3
0000000414,0,0.0,172079,1029,614608,2
0000000415,0,0.0,172079,1025,614604,3
0000000416,0,0.0,172077,1024,614603,4
0000000417,0,0.0,172078,1033,614612,3
0000000418,0,0.0,172073,1029,614608,4
0000000419,0,0.0,172071,1030,614609,3
0000000420,0,0.0,172078,1028,614607,3
0000000421,0,0.0,172077,1028,614607,4
0000000422,0,0.0,172079,1025,614604,3
0000000423,0,0.0,172079,1026,614605,3
0000000424,0,0.0,172079,1028,614607,3
0000000425,0,0.0,172079,1029,614608,3
0000000426,0,0.0,172077,1026,614605,3
0000000427,0,0.0,172079,1026,614605,3
0000000428,0,0.0,172079,1029,614608,4
0000000429,0,0.0,172079,1024,614603,6
0000000430,0,0.0,172079,1025,614604,5
0000000431,0,0.0,172078,1030,614609,4
0000000432,0,0.0,172078,1029,614608,6
0000000433,0,0.0,172074,1024,614604,3
0000000434,0,0.0,172073,1027,614607,6
0000000435,0,0.0,172074,1028,614608,3
0000000436,0,0.0,172078,1026,614606,3
0000000437,0,0.0,172079,1026,614605,3
0000000438,0,0.0,172075,1026,614605,6
0000000439,0,0.0,172078,1026,614605,4
0000000440,0,0.0,172079,1024,614603,3
0000000441,0,0.0,172079,1025,614604,3
0000000442,0,0.0,172079,1026,614605,3
0000000443,0,0.0,172078,1025,614604,3
0000000444,0,0.0,172079,1026,614605,3
0000000445,0,0.0,172079,1027,614606,2
0000000446,0,0.0,172079,1027,614606,3
0000000447,0,0.0,172076,1027,614606,7
0000000448,0,0.0,172079,1026,614605,3
0000000449,0,0.0,172075,1030,614610,3
0000000450,0,0.0,172077,1026,614606,2
0000000451,0,0.0,172078,1028,614608,4
0000000452,0,0.0,172079,1025,614605,3
0000000453,0,0.0,172078,1026,614606,3
0000000454,0,0.0,172079,1026,614606,3
0000000455,0,0.0,172073,1027,614607,5
0000000456,0,0.0,172079,1027,614607,2
0000000457,0,0.0,172078,1024,614604,4
0000000458,0,0.0,172078,1028,614608,3
0000000459,0,0.0,172079,1027,614607,3
0000000460,0,0.0,172079,1030,614610,4
0000000461,0,0.0,172078,1024,614604,3
0000000462,0,0.0,172078,1026,614606,5
0000000463,0,0.0,172075,1028,614608,3
0000000464,0,0.0,172076,1028,614608,3
0000000465,0,0.0,172077,1029,614609,3
0000000466,0,0.0,172078,1030,614610,3
0000000467,0,0.0,172078,1028,614608,3
0000000468,0,0.0,172079,1029,614609,3
0000000469,0,0.0,172079,1029,614609,4
0000000470,0,0.0,172079,1025,614605,3
0000000471,0,0.0,172077,1028,614608,3
0000000472,0,0.0,172079,1026,614606,3
0000000473,0,0.0,172078,1032,614612,4
0000000474,0,0.0,172076,1026,614606,3
0000000475,0,0.0,172078,1034,614614,3
0000000476,0,0.0,172078,1032,614612,4
0000000477,0,0.0,172078,1027,614607,3
0000000478,0,0.0,172077,1025,614605,3
0000000479,0,0.0,172079,1029,614609,4
0000000480,0,0.0,172079,1027,614607,3
0000000481,0,0.0,172079,1026,614606,3
0000000482,0,0.0,172078,1028,614608,2
0000000483,0,0.0,172075,1026,614606,3
0000000484,0,0.0,172078,1031,614611,4
0000000485,0,0.0,172079,1028,614608,2
0000000486,0,0.0,172079,1027,614607,4
0000000487,0,0.0,172079,1025,614605,3
0000000488,0,0.0,172075,1027,614607,3
0000000489,0,0.0,172079,1025,614605,3
0000000490,0,0.0,172079,1027,614607,4
0000000491,0,0.0,172079,1030,614610,3
0000000492,0,0.0,172079,1030,614610,3
0000000493,0,0.0,172077,1026,614606,3
0000000494,0,0.0,172079,1026,614606,5
0000000495,0,0.0,172078,1032,614612,4
0000000496,0,0.0,172078,1027,614607,3
0000000497,0,0.0,172078,1024,614604,4
0000000498,0,0.0,172079,1026,614606,3
0000000499,0,0.0,172079,1027,614607,3
0000000500,0,0.0,172079,1026,614606,4
0000000501,0,0.0,172077,1028,614608,3
0000000502,0,0.0,172077,1031,614611,3
0000000503,0,0.0,172078,1029,614609,2
0000000504,0,0.0,172077,1028,614608,3
0000000505,0,0.0,172077,1027,614607,3
0000000506,0,0.0,172077,1028,614608,3
0000000507,0,0.0,172078,1028,614608,3
0000000508,0,0.0,172072,1027,614607,3
0000000509,0,0.0,172079,1028,614608,3
0000000510,0,0.0,172079,1027,614607,3
0000000511,0,0.0,172079,1029,614609,3
0000000512,0,0.0,172078,1031,614611,3
0000000513,0,0.0,172079,1028,614608,3
0000000514,0,0.0,172077,1029,614609,3
0000000515,0,0.0,172079,1027,614607,2
0000000516,0,0.0,172079,1025,614605,3
0000000517,0,0.0,172075,1029,614609,3
0000000518,0,0.0,172078,1027,614607,3
0000000519,0,0.0,172076,1026,614606,3
0000000520,0,0.0,172078,1028,614608,3
0000000521,0,0.0,172079,1026,614606,3
0000000522,0,0.0,172079,1025,614605,3
0000000523,0,0.0,172078,1030,614610,3
0000000524,0,0.0,172079,1031,614611,3
0000000525,0,0.0,172074,1025,614605,3
0000000526,0,0.0,172077,1029,614609,3
0000000527,0,0.0,172077,1028,614608,4
0000000528,0,0.0,172077,1027,614607,4
0000000529,0,0.0,172079,1030,614610,3
0000000530,0,0.0,172079,1029,614609,3
0000000531,0,0.0,172076,1029,614609,3
0000000532,0,0.0,172078,1029,614609,4
0000000533,0,0.0,172079,1031,614611,3
0000000534,0,0.0,172078,1030,614610,3
0000000535,0,0.0,172079,1028,614608,5
0000000536,0,0.0,172079,1030,614610,3
0000000537,0,0.0,172079,1028,614608,3
0000000538,0,0.0,172079,1025,614605,3
0000000539,0,0.0,172078,1028,614608,3
0000000540,0,0.0,172079,1033,614613,3
0000000541,0,0.0,172079,1026,614606,3
0000000542,0,0.0,172079,1025,614605,4
0000000543,0,0.0,172079,1027,614607,3
0000000544,0,0.0,172079,1028,614608,3
0000000545,0,0.0,172078,1027,614607,3
0000000546,0,0.0,172078,1027,614607,3
0000000547,0,0.0,172079,1030,614610,3
0000000548,0,0.0,172075,184,614607,3
0000000549,0,0.0,172079,1026,614606,2
0000000550,0,0.0,172078,1030,614610,3
0000000551,0,0.0,172079,1030,614610,3
0000000552,0,0.0,172079,1019,614614,3
0000000553,0,0.0,172078,1029,614609,3
0000000554,0,0.0,172079,1027,614607,3
0000000555,0,0.0,172079,1030,614610,3
0000000556,0,0.0,172077,1011,614606,3
0000000557,0,0.0,172079,1031,614611,3
0000000558,0,0.0,172078,1027,614607,3
0000000559,0,0.0,172078,1026,614606,4
0000000560,0,0.0,172078,1013,614608,3
0000000561,0,0.0,172079,1029,614609,3
0000000562,0,0.0,172077,1025,614605,3
0000000563,0,0.0,172078,1025,614605,3
0000000564,0,0.0,172079,1015,614610,4
0000000565,0,0.0,172077,1029,614609,4
0000000566,0,0.0,172079,1026,614606,3
0000000567,0,0.0,172077,1024,614604,4
0000000568,0,0.0,172079,1029,614609,3
0000000569,0,0.0,172078,1030,614610,3
0000000570,0,0.0,172078,1026,614606,4
0000000571,0,0.0,172079,1027,614607,3
0000000572,0,0.0,172078,1027,614607,3
0000000573,0,0.0,172078,1029,614609,5
0000000574,0,0.0,172078,1028,614608,7
0000000575,0,0.0,172074,1027,614607,4
0000000576,0,0.0,172078,1025,614605,3
0000000577,0,0.0,172078,1027,614607,3
0000000578,0,0.0,172079,1025,614605,3
0000000579,0,0.0,172078,1031,614611,3
0000000580,0,0.0,172076,1028,614608,3
0000000581,0,0.0,172079,1028,614608,3
0000000582,0,0.0,172079,1029,614609,3
0000000583,0,0.0,172076,1029,614609,3
0000000584,0,0.0,172077,1028,614608,3
0000000585,0,0.0,172078,1028,614608,3
0000000586,0,0.0,172079,1026,614606,3
0000000587,0,0.0,172076,1028,614608,5
0000000588,0,0.0,172079,1028,614608,7
0000000589,0,0.0,172077,1027,614607,5
0000000590,0,0.0,172079,1029,614609,2
0000000591,0,0.0,172077,1028,614608,4
0000000592,0,0.0,172077,1028,614608,3
0000000593,0,0.0,172079,1027,614607,3
0000000594,0,0.0,172079,1029,614609,3
0000000595,0,0.0,172079,1030,614610,3
0000000596,0,0.0,172079,1030,614610,3
0000000597,0,0.0,172079,1028,614608,3
0000000598,0,0.0,172077,1028,614608,4
0000000599,0,0.0,172078,1027,614607,4
0000000600,0,0.0,172079,1029,614609,6
0000000601,0,0.0,172077,1024,614604,5
0000000602,0,0.0,172079,1027,614607,7
0000000603,0,0.0,172079,1026,614606,4
0000000604,0,0.0,172076,1028,614608,6
0000000605,0,0.0,172078,1029,614609,6
0000000606,0,0.0,172079,1030,614610,9
0000000607,0,0.0,172077,1030,614610,4
0000000608,0,0.0,172079,1027,614607,6
0000000609,0,0.0,172079,1026,614606,6
0000000610,0,0.0,172078,1026,614606,5
0000000611,0,0.0,172076,1032,614612,6
0000000612,0,0.0,172078,1029,614609,3
0000000613,0,0.0,172071,1027,614607,8
0000000614,0,0.0,172073,1027,614607,6
0000000615,0,0.0,172079,1027,614607,2
0000000616,0,0.0,172076,1028,614608,3
0000000617,0,0.0,172077,1033,614613,8
